id,Name,SATNO,COSPAR ID,VIMPEL ID,Object Class,Mass (kg),Shape,Length (m),Height (m),Depth (m),Re-entry Epoch,Max.cross section (m²),Min. cross section (m²),Avg. cross section (m²)
65866,Starlink operational debris (deployment rail),47410,2021-005BP,,Other Mission Related Object,5,Cyl,,,,20/02/2021,0.140000352485428,0.000314159265358979,0.110112822508322
65867,Starlink operational debris (deployment rail),47411,2021-005BQ,,Other Mission Related Object,5,Cyl,,,,19/02/2021,0.140000352485428,0.000314159265358979,0.110112822508322
65868,Starlink operational debris (deployment rail),47412,2021-005BR,,Other Mission Related Object,5,Cyl,,,,16/02/2021,0.140000352485428,0.000314159265358979,0.110112822508322
65869,Starlink 2050,47357,2021-005J,,Payload,260,Box + 1 Pan,,,,,,,
65870,Transporter-1 operational debris (Adapter Stack),47435,2021-006Y,,Rocket Mission Related Object,500,Cyl,,,,,1.96388652296106,0.785398163397448,1.80641577581413
65871,SHERPA-FX 1,47486,2021-006CB,,Payload,130,Cyl,,,,,0.595870684517948,0.32,0.502654824574367
65872,Starlink operational debris (deployment rail),47437,2021-006AA,,Rocket Mission Related Object,5,Cyl,,,,,0.140000352485428,0.000314159265358979,0.110112822508322
65873,UVSQ-SAT,47438,2021-006AB,,Payload,1.6,Box,,,,,0.0173205080756888,0.01,0.015
65874,Yushan Weixing,47439,2021-006AC,,Payload,2,Box,,,,,0.03,0.01,0.025
65875,AII-Charlie,47440,2021-006AD,,Payload,10,Box + 2 Pan,,,,,,,
65876,ASELSAT,47441,2021-006AE,,Payload,4,Box + 2 Pan,,,,,,,
65877,SpaceBEE-63,47442,2021-006AF,,Payload,0.284,Box + 2 Pan,,,,,,,
65878,SpaceBEE-50,47443,2021-006AG,,Payload,0.284,Box + 2 Pan,,,,,,,
65879,SpaceBEE-51,47444,2021-006AH,,Payload,0.284,Box + 2 Pan,,,,,,,
65880,SOMP 2b,47445,2021-006AJ,,Payload,2,Box,,,,,0.03,0.01,0.025
65881,Boba,47446,2021-006AK,,Payload,15,Box + 2 Pan,,,,,,,
65882,SpaceBEE-48,47447,2021-006AL,,Payload,0.284,Box + 2 Ant,,,,,,,
65883,CubeL,47448,2021-006AM,,Payload,4,Box,,,,,0.0435889894354067,0.01,0.035
65884,Amarok,47476,2021-006BR,,Payload,15,Box + 2 Pan,,,,,,,
65885,Starlink 1952,47349,2021-005A,,Payload,260,Box + 1 Pan,,,,,,,
65886,Starlink 2011,47350,2021-005B,,Payload,260,Box + 1 Pan,,,,,,,
65887,Flock 4s-32,47479,2021-006BU,,Payload,5.7,Box + 2 Pan,,,,,,,
65888,SpaceBEE-43,47480,2021-006BV,,Payload,0.284,Box + 2 Ant,,,,,,,
65889,Capella 4,47481,2021-006BW,,Payload,112,Box + 1 Pan + 1 Dish + 1 Rod,,,,,0.951063097925127,0.09,0.4458
65890,Starlink operational debris (deployment rail),47436,2021-006Z,,Rocket Mission Related Object,5,Cyl,,,,,0.140000352485428,0.000314159265358979,0.110112822508322
65891,V-R3X 1,47463,2021-006BC,,Payload,1,Box,,,,,0.0173205080756888,0.01,0.015
65892,ARCE 1A,47483,2021-006BY,,Payload,0.5,Box,,,,,0.0122474487139159,0.005,0.01
65893,Flock 4s-34,47477,2021-006BS,,Payload,5.7,Box + 2 Pan,,,,,,,
65894,Flock 4s-9,47478,2021-006BT,,Payload,5.7,Box + 2 Pan,,,,,,,
65895,Starlink 2069,47359,2021-005L,,Payload,260,Box + 1 Pan,,,,,,,
65896,Starlink 2070,47360,2021-005M,,Payload,260,Box + 1 Pan,,,,,,,
65897,Starlink 2076,47362,2021-005P,,Payload,260,Box + 1 Pan,,,,,,,
65898,Starlink 2077,47363,2021-005Q,,Payload,260,Box + 1 Pan,,,,,,,
65899,Starlink 2079,47364,2021-005R,,Payload,260,Box + 1 Pan,,,,,,,
65900,Starlink 2081,47366,2021-005T,,Payload,260,Box + 1 Pan,,,,,,,
65901,Starlink 2082,47367,2021-005U,,Payload,260,Box + 1 Pan,,,,,,,
65902,Starlink 2085,47369,2021-005W,,Payload,260,Box + 1 Pan,,,,,,,
65903,Starlink 2086,47370,2021-005X,,Payload,260,Box + 1 Pan,,,,,,,
65904,Starlink 2088,47371,2021-005Y,,Payload,260,Box + 1 Pan,,,,,,,
65905,Starlink 2089,47372,2021-005Z,,Payload,260,Box + 1 Pan,,,,,,,
65906,Starlink 2092,47373,2021-005AA,,Payload,260,Box + 1 Pan,,,,,,,
65907,Starlink 2093,47374,2021-005AB,,Payload,260,Box + 1 Pan,,,,,,,
65908,Starlink 2096,47376,2021-005AD,,Payload,260,Box + 1 Pan,,,,,,,
65909,Starlink 2097,47377,2021-005AE,,Payload,260,Box + 1 Pan,,,,,,,
65910,Starlink 2098,47378,2021-005AF,,Payload,260,Box + 1 Pan,,,,,,,
65911,Starlink 2099,47379,2021-005AG,,Payload,260,Box + 1 Pan,,,,,,,
65912,Starlink 2100,47380,2021-005AH,,Payload,260,Box + 1 Pan,,,,,,,
65913,Starlink 2101,47381,2021-005AJ,,Payload,260,Box + 1 Pan,,,,,,,
65914,Starlink 2102,47382,2021-005AK,,Payload,260,Box + 1 Pan,,,,,,,
65915,Starlink 2103,47383,2021-005AL,,Payload,260,Box + 1 Pan,,,,,,,
65916,Starlink 2104,47384,2021-005AM,,Payload,260,Box + 1 Pan,,,,,,,
65917,Starlink 2105,47385,2021-005AN,,Payload,260,Box + 1 Pan,,,,,,,
65918,Starlink 2106,47386,2021-005AP,,Payload,260,Box + 1 Pan,,,,,,,
65919,Starlink 2108,47387,2021-005AQ,,Payload,260,Box + 1 Pan,,,,,,,
65920,Starlink 2110,47389,2021-005AS,,Payload,260,Box + 1 Pan,,,,,,,
65921,Starlink 2111,47390,2021-005AT,,Payload,260,Box + 1 Pan,,,,,,,
65922,Starlink 2113,47392,2021-005AV,,Payload,260,Box + 1 Pan,,,,,,,
65923,Starlink 2114,47393,2021-005AW,,Payload,260,Box + 1 Pan,,,,,,,
65924,Starlink 2115,47394,2021-005AX,,Payload,260,Box + 1 Pan,,,,,,,
65925,Starlink 2117,47395,2021-005AY,,Payload,260,Box + 1 Pan,,,,,,,
65926,Starlink 2118,47396,2021-005AZ,,Payload,260,Box + 1 Pan,,,,,,,
65927,Starlink 2119,47397,2021-005BA,,Payload,260,Box + 1 Pan,,,,,,,
65928,Starlink 2120,47398,2021-005BB,,Payload,260,Box + 1 Pan,,,,,,,
65929,Starlink 2121,47399,2021-005BC,,Payload,260,Box + 1 Pan,,,,,,,
65930,Starlink 2122,47400,2021-005BD,,Payload,260,Box + 1 Pan,,,,,,,
65931,Starlink 2123,47401,2021-005BE,,Payload,260,Box + 1 Pan,,,,,,,
65932,Starlink 2124,47402,2021-005BF,,Payload,260,Box + 1 Pan,,,,,,,
65933,Starlink 2130,47405,2021-005BJ,,Payload,260,Box + 1 Pan,,,,,,,
65934,Starlink 2133,47406,2021-005BK,,Payload,260,Box + 1 Pan,,,,,,,
65935,Starlink 2134,47407,2021-005BL,,Payload,260,Box + 1 Pan,,,,,,,
65936,Starlink 2135,47408,2021-005BM,,Payload,260,Box + 1 Pan,,,,,,,
65937,Starlink operational debris (deployment rail),47409,2021-005BN,,Other Mission Related Object,5,Cyl,,,,20/02/2021,0.140000352485428,0.000314159265358979,0.110112822508322
65938,Starlink 2049,47356,2021-005H,,Payload,260,Box + 1 Pan,,,,,,,
65939,Starlink 2055,47358,2021-005K,,Payload,260,Box + 1 Pan,,,,,,,
65940,Fregat-M (Soyuz-2-1B Fregat-M),,2020-008IA,,Rocket Body,920,Irr,3.48,1.74,3.48,07/02/2020,14.8321502905007,6.0552,12.1104
65941,Falcon 9 Merlin-V (1D+) (Falcon 9 v1.2),,2020-016IA,,Rocket Body,4300,Cyl,3.6,16,16,07/03/2020,58.4924538651002,10.1787601976309,50.3283143105085
65942,Fregat-M (Soyuz-2-1B Fregat-M),,2020-020IA,,Rocket Body,920,Irr,3.48,1.74,3.48,21/03/2020,14.8321502905007,6.0552,12.1104
65943,Centaur-5 SEC (Atlas V 501),,2020-029IA,,Rocket Body,2020,Cyl + 1 Nozzle,,12.68,,,,,
65944,H-II LE-5B (H-IIB),,2020-030IA,,Rocket Body,4000,Cyl,4,9.2,9.2,20/05/2020,38.8864201285928,12.5663706143592,35.1858377202057
65945,Falcon 9 Merlin-V (1D+) (Falcon 9 v1.2),,2020-033IA,,Rocket Body,4300,Cyl,3.6,16,16,31/05/2020,58.4924538651002,10.1787601976309,50.3283143105085
65946,Falcon 9 Merlin-V (1D+) (Falcon 9 v1.2),,2020-041IA,,Rocket Body,4300,Cyl,3.6,16,16,01/07/2020,58.4924538651002,10.1787601976309,50.3283143105085
65947,L-53 (YF24B) (Long March (CZ) 2D),,2020-043IA,,Rocket Body,4000,Cyl,3.35,8.9,8.9,05/07/2020,31.0905633323622,8.81413088872786,27.8237116860589
65948,L-53 (YF24B) (Long March (CZ) 2D),,2020-054IA,,Rocket Body,4000,Cyl,3.35,8.9,8.9,06/08/2020,31.0905633323622,8.81413088872786,27.8237116860589
65949,L-53 (YF24B) (Long March (CZ) 2D),,2020-058IA,,Rocket Body,4000,Cyl,3.35,8.9,8.9,23/08/2020,31.0905633323622,8.81413088872786,27.8237116860589
65950,Falcon 9 Merlin-V (1D+) (Falcon 9 v1.2),,2020-059IA,,Rocket Body,4300,Cyl,3.6,16,16,31/08/2020,58.4924538651002,10.1787601976309,50.3283143105085
65951,AVUM (Vega),,2020-061IA,,Rocket Body,170,Cone + Cyl,2.1,1.3,2.1,03/09/2020,4.41015485380634,2.73,3.87593993636641
65952,Falcon 9 Merlin-V (1D+) (Falcon 9 v1.2),,2020-062IA,,Rocket Body,4300,Cyl,3.6,16,16,03/09/2020,58.4924538651002,10.1787601976309,50.3283143105085
65953,Fregat-M (Soyuz-2-1B Fregat-M),,2020-068IA,,Rocket Body,920,Irr,3.48,1.74,3.48,28/09/2020,14.8321502905007,6.0552,12.1104
65954,Falcon 9 Merlin-V (1D+) (Falcon 9 v1.2),,2020-078IA,,Rocket Body,4300,Cyl,3.6,16,16,06/11/2020,58.4924538651002,10.1787601976309,50.3283143105085
65955,Ceres-1 upperstage,,2020-080IA,,Rocket Body,,Cyl,1.1,,,07/11/2020,,,
65956,Falcon 9 Merlin-V (1D+) (Falcon 9 v1.2),,2020-084IA,,Rocket Body,4300,Cyl,3.6,16,16,16/11/2020,58.4924538651002,10.1787601976309,50.3283143105085
65957,Fregat-M (Soyuz-ST-A Fregat-M),,2020-090IA,,Rocket Body,920,Irr,3.48,1.74,3.48,02/12/2020,14.8321502905007,6.0552,12.1104
65958,Fregat (Soyuz-2-1B Fregat),,2020-091IA,,Rocket Body,1000,Cyl,2.7,1.5,6.7,03/12/2020,10.1459119020237,5.025,8.35369121543611
65959,Falcon 9 Merlin-V (1D+) (Falcon 9 v1.2),,2020-093IA,,Rocket Body,4300,Cyl,3.6,16,16,06/12/2020,58.4924538651002,10.1787601976309,50.3283143105085
65961,Fregat (Soyuz-2-1B Fregat),,2020-100IA,,Rocket Body,1000,Cyl,2.7,1.5,6.7,18/12/2020,10.1459119020237,5.025,8.35369121543611
65962,Falcon 9 Merlin-V (1D+) (Falcon 9 v1.2),,2020-101IA,,Rocket Body,4300,Cyl,3.6,16,16,19/12/2020,58.4924538651002,10.1787601976309,50.3283143105085
65963,Fregat-M (Soyuz-ST-A Fregat-M),,2020-104IA,,Rocket Body,920,Irr,3.48,1.74,3.48,29/12/2020,14.8321502905007,6.0552,12.1104
65964,ISS operational debris (Columbus Ka-band antenna cover),47513,1998-067RY,,Other Mission Related Object,15,Box,,,,,0.75,0.25,0.625
65965,Flock 4s-28,47514,2021-006DE,,Payload,5.7,Box + 2 Pan,,,,,,,
65966,Flock 4s-5,47515,2021-006DF,,Payload,5.7,Box + 2 Pan,,,,,,,
65967,Flock 4s-16,47516,2021-006DG,,Payload,5.7,Box + 2 Pan,,,,,,,
65968,Astrocast-0105,47517,2021-006DH,,Payload,5,Box,,,,,0.0435889894354067,0.01,0.035
65969,Flock 4s-6,47518,2021-006DJ,,Payload,5.7,Box + 2 Pan,,,,,,,
65970,Flock 4s-29,47520,2021-006DL,,Payload,5.7,Box + 2 Pan,,,,,,,
65971,Flock 4s-15,47521,2021-006DM,,Payload,5.7,Box + 2 Pan,,,,,,,
65972,Flock 4s-37,47522,2021-006DN,,Payload,5.7,Box + 2 Pan,,,,,,,
65973,Flock 4s-10,47523,2021-006DP,,Payload,5.7,Box + 2 Pan,,,,,,,
65974,V-R3X 2,47467,2021-006BG,,Payload,1,Box,,,,,0.0173205080756888,0.01,0.015
65975,Lemur-2 JenniferSong,47525,2021-006DR,,Payload,4.6,Box + 2 Pan,,,,,,,
65976,PTD 1,47482,2021-006BX,,Payload,11,Box,,,,,0.0435889894354067,0.01,0.035
65977,Flock 4s-7,47527,2021-006DT,,Payload,5.7,Box + 2 Pan,,,,,,,
65978,Flock 4s-14,47528,2021-006DU,,Payload,5.7,Box + 2 Pan,,,,,,,
65979,Lemur-2 Chantal,47529,2021-006DV,,Payload,4.6,Box + 2 Pan,,,,,,,
65980,Flock 4s-36,47530,2021-006DW,,Payload,5.7,Box + 2 Pan,,,,,,,
65981,Kepler 9 (Artemis),47531,2021-006DX,,Payload,15,Box + 2 Pan,,,,,,,
65982,Astrocast-0104,47519,2021-006DK,,Payload,5,Box,,,,,0.0435889894354067,0.01,0.035
65983,Centaur-5 SEC debris,47343,2018-079EQ,,Rocket Fragmentation Debris,,,,,,,,,
65984,,,,37700,Unknown,,,,,,,,,
65985,,,,133509,Unknown,,,,,,,,,
65986,,,,65003,Unknown,,,,,,,,,
65987,,,,33008,Unknown,,,,,,,,,
65988,,,,143831,Unknown,,,,,,,,,
65989,,,,163000,Unknown,,,,,,,,,
65990,,,,97503,Unknown,,,,,,,,,
65991,Yaogan Weixing 31-02-01,47532,2021-007A,,Payload,500,Box + 2 Pan,,,,,,,
65992,Yaogan Weixing 31-02-02,47533,2021-007B,,Payload,500,Box + 2 Pan,,,,,,,
65993,CZ-4C operational debris (adapter),47534,2021-007C,,Rocket Mission Related Object,,,,,,,,,
65994,CZ-4C operational debris (adapter),47535,2021-007D,,Rocket Mission Related Object,,,,,,,,,
65995,Yaogan Weixing 31-02-03,47536,2021-007E,,Payload,500,Box + 2 Pan,,,,,,,
65996,L-14B-res (YF40B-res) (Long March (CZ) 4C),47537,2021-007F,,Rocket Body,1000,Cyl,2.9,1.92,2.9,,8.63893928327101,5.568,7.67569625088326
65997,Lemur-2 NoobNoob,47538,2021-006DY,,Payload,4.6,Box + 2 Pan,,,,,,,
65998,Flock 4s-24,47539,2021-006DZ,,Payload,5.7,Box + 2 Pan,,,,,,,
65999,Flock 4s-20,47540,2021-006EA,,Payload,5.7,Box + 2 Pan,,,,,,,
66000,Hiber 4,47541,2021-006EB,,Payload,4,Box + 2 Pan,,,,,,,
66001,Flock 4s-25,47542,2021-006EC,,Payload,5.7,Box + 2 Pan,,,,,,,
66002,Flock 4s-1,47543,2021-006ED,,Payload,5.7,Box + 2 Pan,,,,,,,
66003,Flock 4s-30,47544,2021-006EE,,Payload,5.7,Box + 2 Pan,,,,,,,
66004,Flock 4s-23,47545,2021-006EF,,Payload,5.7,Box + 2 Pan,,,,,,,
66005,Cosmos-2549,47546,2021-008A,,Payload,6575,Cyl + 2 Pan,,,,,,,
66006,Blok-I (Soyuz-2-1B),47547,2021-008B,,Rocket Body,2710,Cyl,3.3,6.7,3.3,,18.668308636051,5.55716324493499,16.7759476905368
66007,Tongxin Jishu Shiyan 6,47613,2021-010A,,Payload,4000,Box + 2 Pan,,,,,,,
66008,H-18 (Long March (CZ) YF) (Long March (CZ) 3B),47614,2021-010B,,Rocket Body,2800,Cyl + 1 Nozzle,3,12.83,12.83,,39.1336807913658,7.06858347057703,33.7642670444563
66009,,,,48800,Unknown,,,,,,,,,
66010,,,,117700,Unknown,,,,,,,,,
66011,,,,78828,Unknown,,,,,,,,,
66012,,,,78544,Unknown,,,,,,,,,
66013,,,,63509,Unknown,,,,,,,,,
66014,,,,166901,Unknown,,,,,,,,,
66015,,,,47703,Unknown,,,,,,,,,
66016,,,,155803,Unknown,,,,,,,,,
66017,,,,89500,Unknown,,,,,,,,,
66018,,,,56605,Unknown,,,,,,,,,
66019,ARCE 1C,47484,2021-006BZ,,Payload,0.5,Box,,,,,0.0122474487139159,0.005,0.01
66020,Flock 4s-48,47617,2021-006EJ,,Payload,5.7,Box + 2 Pan,,,,,,,
66021,ARCE 1B,47615,2021-006EG,,Payload,0.5,Box,,,,,0.0122474487139159,0.005,0.01
66022,Cosmos-1677 reactor core,,1985-075IA,,Payload Mission Related Object,53,,,,,,,,
66023,Cosmos-1670 reactor core,,1985-064IA,,Payload Mission Related Object,53,,,,,,,,
66024,Cosmos-1900 reactor core,,1987-101IA,,Payload Mission Related Object,53,,,,,,,,
66025,Starlink 2003,47598,2021-009BC,,Payload,260,Box + 1 Pan,,,,,,,
66026,Starlink 1782,47548,2021-009A,,Payload,260,Box + 1 Pan,,,,,,,
66027,Starlink 1806,47549,2021-009B,,Payload,260,Box + 1 Pan,,,,,,,
66028,Starlink 1909,47550,2021-009C,,Payload,260,Box + 1 Pan,,,,,,,
66029,Starlink 1938,47551,2021-009D,,Payload,260,Box + 1 Pan,,,,,,,
66030,Starlink 1940,47552,2021-009E,,Payload,260,Box + 1 Pan,,,,,,,
66031,Starlink 1951,47553,2021-009F,,Payload,260,Box + 1 Pan,,,,,,,
66032,Starlink 1953,47554,2021-009G,,Payload,260,Box + 1 Pan,,,,,,,
66033,Starlink 1954,47555,2021-009H,,Payload,260,Box + 1 Pan,,,,,,,
66034,Starlink 1955,47556,2021-009J,,Payload,260,Box + 1 Pan,,,,,,,
66035,Starlink 1956,47557,2021-009K,,Payload,260,Box + 1 Pan,,,,,,,
66036,Starlink 1957,47558,2021-009L,,Payload,260,Box + 1 Pan,,,,,,,
66037,Starlink 1958,47559,2021-009M,,Payload,260,Box + 1 Pan,,,,,,,
66038,Starlink 1959,47560,2021-009N,,Payload,260,Box + 1 Pan,,,,,,,
66039,Starlink 1960,47561,2021-009P,,Payload,260,Box + 1 Pan,,,,,,,
66040,Starlink 1961,47562,2021-009Q,,Payload,260,Box + 1 Pan,,,,,,,
66041,Starlink 1962,47563,2021-009R,,Payload,260,Box + 1 Pan,,,,,,,
66042,Starlink 1963,47564,2021-009S,,Payload,260,Box + 1 Pan,,,,,,,
66043,Starlink 1964,47565,2021-009T,,Payload,260,Box + 1 Pan,,,,,,,
66044,Starlink 1965,47566,2021-009U,,Payload,260,Box + 1 Pan,,,,,,,
66045,Starlink 1966,47567,2021-009V,,Payload,260,Box + 1 Pan,,,,,,,
66046,Starlink 1967,47568,2021-009W,,Payload,260,Box + 1 Pan,,,,,,,
66047,Starlink 1968,47569,2021-009X,,Payload,260,Box + 1 Pan,,,,,,,
66048,Starlink 1969,47570,2021-009Y,,Payload,260,Box + 1 Pan,,,,,,,
66049,Starlink 1970,47571,2021-009Z,,Payload,260,Box + 1 Pan,,,,,,,
66050,Starlink 1971,47572,2021-009AA,,Payload,260,Box + 1 Pan,,,,,,,
66051,Starlink 1975,47573,2021-009AB,,Payload,260,Box + 1 Pan,,,,,,,
66052,Starlink 1976,47574,2021-009AC,,Payload,260,Box + 1 Pan,,,,,,,
66053,Starlink 1977,47575,2021-009AD,,Payload,260,Box + 1 Pan,,,,,,,
66054,Starlink 1978,47576,2021-009AE,,Payload,260,Box + 1 Pan,,,,,,,
66055,Starlink 1979,47577,2021-009AF,,Payload,260,Box + 1 Pan,,,,,,,
66056,Starlink 1980,47578,2021-009AG,,Payload,260,Box + 1 Pan,,,,,,,
66057,Starlink 1981,47579,2021-009AH,,Payload,260,Box + 1 Pan,,,,,,,
66058,Starlink 1982,47580,2021-009AJ,,Payload,260,Box + 1 Pan,,,,,,,
66059,Starlink 1984,47581,2021-009AK,,Payload,260,Box + 1 Pan,,,,,,,
66060,Starlink 1986,47582,2021-009AL,,Payload,260,Box + 1 Pan,,,,,,,
66061,Starlink 1987,47583,2021-009AM,,Payload,260,Box + 1 Pan,,,,,,,
66062,Starlink 1988,47584,2021-009AN,,Payload,260,Box + 1 Pan,,,,,,,
66063,Starlink 1989,47585,2021-009AP,,Payload,260,Box + 1 Pan,,,,,,,
66064,Starlink 1990,47586,2021-009AQ,,Payload,260,Box + 1 Pan,,,,,,,
66065,Starlink 1991,47587,2021-009AR,,Payload,260,Box + 1 Pan,,,,,,,
66066,Starlink 1993,47588,2021-009AS,,Payload,260,Box + 1 Pan,,,,,,,
66067,Starlink 1994,47589,2021-009AT,,Payload,260,Box + 1 Pan,,,,,,,
66068,Starlink 1995,47590,2021-009AU,,Payload,260,Box + 1 Pan,,,,,,,
66069,Starlink 1996,47591,2021-009AV,,Payload,260,Box + 1 Pan,,,,,,,
66070,Starlink 1997,47592,2021-009AW,,Payload,260,Box + 1 Pan,,,,,,,
66071,Starlink 1998,47593,2021-009AX,,Payload,260,Box + 1 Pan,,,,,,,
66072,Starlink 1999,47594,2021-009AY,,Payload,260,Box + 1 Pan,,,,,,,
66073,Starlink 2000,47595,2021-009AZ,,Payload,260,Box + 1 Pan,,,,,,,
66074,Starlink 2001,47596,2021-009BA,,Payload,260,Box + 1 Pan,,,,,,,
66075,Starlink 2002,47597,2021-009BB,,Payload,260,Box + 1 Pan,,,,,,,
66076,Starlink 2004,47599,2021-009BD,,Payload,260,Box + 1 Pan,,,,,,,
66077,Starlink 2005,47600,2021-009BE,,Payload,260,Box + 1 Pan,,,,,,,
66078,Starlink 2006,47601,2021-009BF,,Payload,260,Box + 1 Pan,,,,,,,
66079,Starlink 2007,47602,2021-009BG,,Payload,260,Box + 1 Pan,,,,,,,
66080,Starlink 2008,47603,2021-009BH,,Payload,260,Box + 1 Pan,,,,,,,
66081,Starlink 2021,47604,2021-009BJ,,Payload,260,Box + 1 Pan,,,,,,,
66082,Starlink 2023,47605,2021-009BK,,Payload,260,Box + 1 Pan,,,,,,,
66083,Starlink 2024,47606,2021-009BL,,Payload,260,Box + 1 Pan,,,,,,,
66084,Starlink 2025,47607,2021-009BM,,Payload,260,Box + 1 Pan,,,,,,,
66085,,47608,2021-009BN,,Unknown,,,,,,,,,
66086,,47609,2021-009BP,,Unknown,,,,,,,,,
66087,,47610,2021-009BQ,,Unknown,,,,,,,,,
66088,,47611,2021-009BR,,Unknown,,,,,,,,,
66099,,,,44003,Unknown,,,,,,,,,
66100,,,,84106,Unknown,,,,,,,,,
66101,,,,148108,Unknown,,,,,,,,,
66102,,,,71213,Unknown,,,,,,,,,
66103,,,,33009,Unknown,,,,,,,,,
66104,,,,56502,Unknown,,,,,,,,,
66106,Progress MS-16,47618,2021-011A,,Payload,7420,Cyl + Sphere + Cone + 2 Pan,,,,,,,
66108,Blok-I (Soyuz-2-1A),47619,2021-011B,,Rocket Body,2350,Cyl,2.7,6.7,6.7,17/02/2021,24.5506163444191,5.55716324493499,21.560122063056
66109,Flock 4s-47,47685,2021-006EL,,Payload,5.7,Box + 2 Pan,,,,,,,
66110,Flock 4s-46,47684,2021-006EK,,Payload,5.7,Box + 2 Pan,,,,,,,
66117,Flock 4s-45,47688,2021-006EP,,Payload,5.7,Box + 2 Pan,,,,,,,
66118,Flock 4s-44,47686,2021-006EM,,Payload,5.7,Box + 2 Pan,,,,,,,
66119,Flock 4s-43,47687,2021-006EN,,Payload,5.7,Box + 2 Pan,,,,,,,
66124,,,,59403,Unknown,,,,,,,,,
66125,Antares second stage (Castor 30XL) (Antares 230),47690,2021-013B,,Rocket Body,1185,Cyl,3.9,3.1,3.9,01/03/2021,16.9962575798432,11.9459060652752,15.4684168281127
66126,Cygnus CRS-15,47689,2021-013A,,Payload,8050,Cyl + 2 Pan,,,,,,,
66127,Starlink 1528,47620,2021-012A,,Payload,260,Box + 1 Pan,,,,,,,
66128,Starlink 1609,47621,2021-012B,,Payload,260,Box + 1 Pan,,,,,,,
66129,Starlink 1645,47622,2021-012C,,Payload,260,Box + 1 Pan,,,,,,,
66130,Starlink 1655,47623,2021-012D,,Payload,260,Box + 1 Pan,,,,,,,
66131,Starlink 1669,47624,2021-012E,,Payload,260,Box + 1 Pan,,,,,,,
66132,Starlink 1704,47625,2021-012F,,Payload,260,Box + 1 Pan,,,,,,,
66133,Starlink 1761,47626,2021-012G,,Payload,260,Box + 1 Pan,,,,,,,
66134,Starlink 1972,47627,2021-012H,,Payload,260,Box + 1 Pan,,,,,,,
66135,Starlink 1973,47628,2021-012J,,Payload,260,Box + 1 Pan,,,,,,,
66136,Starlink 1974,47629,2021-012K,,Payload,260,Box + 1 Pan,,,,,,,
66137,Starlink 1983,47630,2021-012L,,Payload,260,Box + 1 Pan,,,,,,,
66138,Starlink 1985,47631,2021-012M,,Payload,260,Box + 1 Pan,,,,,,,
66139,Starlink 1992,47632,2021-012N,,Payload,260,Box + 1 Pan,,,,,,,
66140,Starlink 2009,47633,2021-012P,,Payload,260,Box + 1 Pan,,,,,,,
66141,Starlink 2010,47634,2021-012Q,,Payload,260,Box + 1 Pan,,,,,,,
66142,Starlink 2012,47635,2021-012R,,Payload,260,Box + 1 Pan,,,,,,,
66143,Starlink 2013,47636,2021-012S,,Payload,260,Box + 1 Pan,,,,,,,
66144,Starlink 2014,47637,2021-012T,,Payload,260,Box + 1 Pan,,,,,,,
66145,Starlink 2015,47638,2021-012U,,Payload,260,Box + 1 Pan,,,,,,,
66146,Starlink 2016,47639,2021-012V,,Payload,260,Box + 1 Pan,,,,,,,
66147,Starlink 2018,47640,2021-012W,,Payload,260,Box + 1 Pan,,,,,,,
66148,Starlink 2019,47641,2021-012X,,Payload,260,Box + 1 Pan,,,,,,,
66149,Starlink 2020,47642,2021-012Y,,Payload,260,Box + 1 Pan,,,,,,,
66150,Starlink 2022,47643,2021-012Z,,Payload,260,Box + 1 Pan,,,,,,,
66151,Starlink 2026,47644,2021-012AA,,Payload,260,Box + 1 Pan,,,,,,,
66152,Starlink 2027,47645,2021-012AB,,Payload,260,Box + 1 Pan,,,,,,,
66153,Starlink 2028,47646,2021-012AC,,Payload,260,Box + 1 Pan,,,,,,,
66154,Starlink 2030,47647,2021-012AD,,Payload,260,Box + 1 Pan,,,,,,,
66155,Starlink 2031,47648,2021-012AE,,Payload,260,Box + 1 Pan,,,,,,,
66156,Starlink 2032,47649,2021-012AF,,Payload,260,Box + 1 Pan,,,,,,,
66157,Starlink 2033,47650,2021-012AG,,Payload,260,Box + 1 Pan,,,,,,,
66158,Starlink 2035,47651,2021-012AH,,Payload,260,Box + 1 Pan,,,,,,,
66159,Starlink 2036,47652,2021-012AJ,,Payload,260,Box + 1 Pan,,,,,,,
66160,Starlink 2037,47653,2021-012AK,,Payload,260,Box + 1 Pan,,,,,,,
66161,Starlink 2038,47654,2021-012AL,,Payload,260,Box + 1 Pan,,,,,,,
66162,Starlink 2039,47655,2021-012AM,,Payload,260,Box + 1 Pan,,,,,,,
66163,Starlink 2040,47656,2021-012AN,,Payload,260,Box + 1 Pan,,,,,,,
66164,Starlink 2041,47657,2021-012AP,,Payload,260,Box + 1 Pan,,,,,,,
66165,Starlink 2042,47658,2021-012AQ,,Payload,260,Box + 1 Pan,,,,,,,
66166,Starlink 2043,47659,2021-012AR,,Payload,260,Box + 1 Pan,,,,,,,
66167,Starlink 2044,47660,2021-012AS,,Payload,260,Box + 1 Pan,,,,,,,
66168,Starlink 2051,47661,2021-012AT,,Payload,260,Box + 1 Pan,,,,,,,
66169,Starlink 2052,47662,2021-012AU,,Payload,260,Box + 1 Pan,,,,,,,
66170,Starlink 2053,47663,2021-012AV,,Payload,260,Box + 1 Pan,,,,,,,
